HID	PA
54183	0
54219	0
54220	0
54221	1
54222	1
54223	1
54224	1
54225	1
54226	1
54227	1
54228	1
54229	1
54230	1
54231	1
54232	0
54233	0
54234	0
54235	0
54252	0
54253	0
54254	0
54255	0
54256	1
54257	1
54258	1
54259	1
54260	1
54261	1
54262	0
54263	0
54264	0
54299	0
54300	0
54301	0
54302	1
54303	1
54304	1
54305	1
54306	1
54307	1
54308	1
54309	1
54310	1
54311	1
54312	1
54313	0
54314	0
54315	0
54333	0
54334	0
54335	0
54336	1
54337	1
54338	1
54339	1
54340	1
54341	1
54342	1
54343	0
54344	0
54345	0
54380	0
54381	0
54382	0
54383	0
54384	1
54385	1
54386	1
54387	1
54388	1
54389	1
54390	1
54391	1
54392	1
54393	1
54394	1
54395	0
54396	0
54397	0
54415	0
54416	0
54417	0
54418	1
54419	1
54420	1
54421	1
54422	1
54423	1
54424	0
54425	0
54426	0
54461	0
54462	0
54463	0
54464	0
54465	1
54466	1
54467	1
54468	1
54469	1
54470	1
54471	1
54472	1
54473	1
54474	1
54475	1
54476	0
54477	0
54478	0
54496	0
54497	0
54498	0
54499	1
54500	1
54501	1
54502	1
54503	1
54504	1
54505	1
54506	0
54507	0
54508	0
54542	0
54543	0
54544	0
54545	0
54546	1
54547	1
54548	1
54549	1
54550	1
54551	1
54552	1
54553	1
54554	1
54555	1
54556	1
54557	0
54558	0
54559	0
54577	0
54578	0
54579	0
54580	1
54581	1
54582	1
54583	1
54584	1
54585	1
54586	0
54587	0
54588	0
54623	0
54624	0
54625	0
54626	0
54627	0
54628	1
54629	1
54630	1
54631	1
54632	1
54633	1
54634	1
54635	1
54636	1
54637	1
54638	0
54639	0
54640	0
54658	0
54659	0
54660	0
54661	0
54662	1
54663	1
54664	1
54665	1
54666	1
54667	0
54668	0
54669	0
54670	0
54705	0
54706	0
54707	0
54708	0
54709	1
54710	1
54711	1
54712	1
54713	1
54714	1
54715	1
54716	1
54717	1
54718	1
54719	0
54720	0
54721	0
54722	0
54740	0
54741	0
54742	0
54743	1
54744	1
54745	1
54746	1
54747	1
54748	0
54749	0
54750	0
54751	0
54785	0
54786	0
54787	0
54788	0
54789	1
54790	1
54791	1
54792	1
54793	1
54794	1
54795	1
54796	1
54797	1
54798	1
54799	1
54800	0
54801	0
54802	0
54820	0
54821	0
54822	0
54823	1
54824	1
54825	1
54826	1
54827	1
54828	0
54829	0
54830	0
54831	0
54832	0
54866	0
54867	0
54868	0
54869	0
54870	1
54871	1
54872	1
54873	1
54874	1
54875	1
54876	1
54877	1
54878	1
54879	1
54880	1
54881	1
54882	0
54883	0
54884	0
54903	0
54904	0
54905	1
54906	1
54907	1
54908	1
54909	0
54910	0
54911	0
54912	0
54913	0
54947	0
54948	0
54949	0
54950	0
54951	1
54952	1
54953	1
54954	1
54955	1
54956	1
54957	1
54958	1
54959	1
54960	1
54961	1
54962	1
54963	0
54964	0
54965	0
54983	0
54984	0
54985	0
54987	1
54988	1
54989	1
54990	0
54991	0
54992	0
54993	0
54994	0
54995	0
55028	0
55029	0
55030	0
55031	0
55032	1
55033	1
55034	1
55035	1
55036	1
55037	1
55038	1
55039	1
55040	1
55041	1
55042	1
55043	1
55044	0
55045	0
55046	0
55064	0
55065	0
55066	0
55068	1
55069	1
55070	1
55071	0
55072	0
55073	0
55074	0
55075	0
55109	0
55110	0
55111	0
55112	0
55113	1
55114	1
55115	1
55116	1
55117	1
55118	1
55119	1
55120	1
55121	1
55122	1
55123	1
55124	1
55125	0
55126	0
55127	0
55145	0
55146	0
55147	0
55148	0
55149	1
55150	1
55151	1
55152	1
55153	0
55154	0
55155	0
55156	0
55190	0
55191	0
55192	0
55193	0
55194	0
55195	1
55196	1
55197	1
55198	1
55199	1
55200	1
55201	1
55202	1
55203	1
55204	1
55205	1
55206	1
55207	0
55208	0
55209	0
55227	0
55228	0
55229	0
55230	1
55231	1
55232	1
55233	1
55234	0
55235	0
55236	0
55237	0
55270	0
55271	0
55272	0
55273	0
55274	0
55275	1
55276	1
55277	1
55278	1
55279	1
55280	1
55281	1
55282	1
55283	1
55284	1
55285	1
55286	1
55287	0
55288	0
55289	0
55290	0
55307	0
55308	0
55309	0
55310	0
55311	1
55312	0
55313	1
55314	0
55315	0
55316	0
55317	0
55352	0
55353	0
55354	0
55355	0
55356	1
55357	1
55358	1
55359	1
55360	1
55361	1
55362	1
55363	1
55364	1
55365	1
55366	1
55367	1
55368	0
55369	0
55370	0
55371	0
55389	0
55390	0
55391	0
55392	0
55393	0
55394	0
55395	0
55396	0
55397	0
55398	0
55433	0
55434	0
55435	0
55436	0
55437	1
55438	1
55439	1
55440	1
55441	1
55442	1
55443	1
55444	1
55445	1
55446	1
55447	1
55448	1
55449	1
55450	0
55451	0
55452	0
55453	0
55471	0
55472	0
55473	0
55474	0
55475	0
55476	0
55477	0
55478	0
55479	0
55480	0
55513	0
55514	0
55515	0
55516	0
55517	1
55518	1
55519	1
55520	1
55521	1
55522	1
55523	1
55524	1
55525	1
55526	1
55527	1
55528	1
55529	1
55530	1
55531	0
55532	0
55533	0
55534	0
55551	0
55552	0
55553	0
55554	0
55555	0
55556	0
55557	0
55558	0
55559	0
55560	0
55594	0
55595	0
55596	0
55597	0
55598	1
55599	1
55600	1
55601	1
55602	1
55603	1
55604	1
55605	1
55606	1
55607	1
55608	1
55609	1
55610	1
55611	1
55612	0
55613	0
55614	0
55615	0
55616	0
55633	0
55634	0
55635	0
55636	0
55637	0
55638	0
55639	0
55640	0
55641	0
55642	0
55676	0
55677	0
55678	0
55679	1
55680	1
55681	1
55682	1
55683	1
55684	1
55685	1
55686	1
55687	1
55688	1
55689	1
55690	1
55691	1
55692	1
55693	1
55694	0
55695	0
55696	0
55697	0
55698	0
55714	0
55717	0
55718	0
55719	0
55720	0
55721	0
55722	0
55723	0
55756	0
55757	0
55758	0
55759	1
55760	1
55761	1
55762	1
55763	1
55764	1
55765	1
55766	1
55767	1
55768	1
55769	1
55770	1
55771	1
55772	1
55773	1
55774	1
55775	0
55776	0
55777	0
55778	0
55779	0
55797	0
55798	0
55799	0
55800	0
55801	0
55802	0
55803	0
55837	0
55838	0
55839	0
55840	0
55841	1
55842	1
55843	1
55844	1
55845	1
55846	1
55847	1
55848	1
55849	1
55850	1
55851	1
55852	1
55853	1
55854	1
55855	1
55856	0
55857	0
55858	0
55859	0
55860	0
55861	0
55879	0
55880	0
55881	0
55882	0
55883	0
55884	0
55918	0
55919	0
55920	0
55921	0
55922	1
55923	1
55924	1
55925	1
55926	1
55927	1
55928	1
55929	1
55930	1
55931	1
55932	1
55933	1
55934	1
55935	1
55936	1
55937	1
55938	0
55939	0
55940	0
55941	0
55942	0
55943	0
55961	0
55962	0
55963	0
55964	0
55965	0
55999	0
56000	0
56001	0
56002	1
56003	1
56004	1
56005	1
56006	1
56007	1
56008	1
56009	1
56010	1
56011	1
56012	1
56013	1
56014	1
56015	1
56016	1
56017	1
56018	1
56019	0
56020	0
56021	0
56022	0
56023	0
56024	0
56042	0
56043	0
56044	0
56045	0
56080	0
56081	0
56082	0
56083	1
56084	1
56085	1
56086	1
56087	1
56088	1
56089	1
56090	1
56091	1
56092	1
56093	1
56094	1
56095	1
56096	1
56097	1
56098	1
56099	1
56100	0
56101	0
56102	0
56103	0
56104	0
56105	0
56106	0
56123	0
56124	0
56125	0
56126	0
56162	0
56163	0
56164	0
56165	1
56166	1
56167	1
56168	1
56169	1
56170	1
56171	1
56172	1
56173	1
56174	1
56175	1
56176	1
56177	1
56178	1
56179	1
56180	1
56181	1
56182	0
56183	0
56184	0
56185	0
56186	0
56187	0
56188	0
56205	0
56206	0
56207	0
56242	0
56243	0
56244	0
56245	0
56246	1
56247	1
56248	1
56249	1
56250	1
56251	1
56252	1
56253	1
56254	1
56255	1
56256	1
56257	1
56258	1
56259	1
56260	1
56261	1
56262	0
56263	1
56264	0
56265	0
56266	0
56267	0
56268	0
56285	0
56287	0
56324	0
56325	0
56326	0
56327	1
56328	1
56329	1
56330	1
56331	1
56332	1
56333	1
56334	1
56335	1
56336	1
56337	1
56338	1
56339	1
56340	1
56341	1
56342	1
56343	1
56344	1
56345	0
56346	0
56347	0
56348	0
56349	0
56350	0
56405	0
56406	0
56407	0
56408	0
56409	1
56410	1
56411	1
56412	1
56413	1
56414	1
56415	1
56416	1
56417	1
56418	1
56419	1
56420	1
56421	1
56422	1
56423	1
56424	1
56425	1
56426	1
56427	0
56428	0
56429	0
56430	0
56431	0
56432	0
56486	0
56487	0
56488	0
56489	0
56490	1
56491	1
56492	1
56493	1
56494	1
56495	1
56496	1
56497	1
56498	1
56499	1
56500	1
56501	1
56502	1
56503	1
56504	1
56505	1
56506	1
56507	0
56508	1
56509	0
56510	0
56511	0
56512	0
56513	0
56567	0
56568	0
56569	0
56570	0
56571	1
56572	1
56573	1
56574	1
56575	1
56576	1
56577	1
