HID	PA
79704	0
79705	0
79760	0
79761	0
79784	0
79785	0
79786	0
79840	0
79841	0
79842	0
79864	0
79865	0
79866	0
79867	0
79916	0
79920	0
79921	0
79922	0
79923	0
79924	0
79926	0
79945	0
79946	0
79947	0
79948	0
79997	0
79998	0
80001	0
80002	0
80003	0
80004	0
80005	0
80006	0
80007	0
80008	0
80026	0
80027	0
80028	0
80029	0
80077	0
80078	0
80079	0
80081	0
80082	0
80083	0
80084	0
80085	0
80086	0
80087	0
80088	0
80089	0
80106	0
80107	0
80108	0
80109	0
80110	0
80158	0
80159	0
80160	0
80161	0
80162	0
80163	0
80164	0
80165	0
80166	0
80167	0
80168	0
80169	0
80170	0
80171	0
80183	0
80184	0
80187	0
80188	0
80189	0
80190	0
80191	0
80239	0
80240	0
80241	0
80242	0
80243	0
80244	0
80245	0
80246	0
80247	0
80248	0
80249	0
80250	0
80251	0
80252	0
80253	0
80264	0
80265	0
80266	0
80268	0
80269	0
80270	0
80271	0
80272	0
80319	0
80320	0
80321	0
80322	0
80323	0
80324	0
80325	0
80326	0
80327	0
80328	0
80329	0
80330	0
80331	0
80332	0
80333	0
80334	0
80344	0
80345	0
80346	0
80349	0
80350	0
80351	0
80352	0
80353	0
80400	0
80401	0
80402	0
80403	0
80404	0
80405	0
80406	0
80407	0
80408	0
80409	0
80410	0
80411	0
80412	0
80413	0
80414	0
80415	0
80416	0
80425	0
80426	0
80427	0
80430	0
80431	0
80432	0
80433	0
80434	0
80481	0
80482	0
80483	0
80484	0
80485	0
80486	0
80487	0
80488	0
80489	0
80490	0
80491	0
80492	0
80493	0
80494	0
80495	0
80496	0
80497	0
80506	0
80507	0
80508	0
80509	0
80511	0
80512	0
80513	0
80514	0
80515	0
80561	0
80562	0
80563	0
80564	0
80565	0
80566	0
80567	0
80568	0
80569	0
80570	0
80571	0
80572	0
80573	0
80574	0
80575	0
80576	0
80577	0
80578	0
80586	0
80587	0
80588	0
80589	0
80590	0
80591	0
80592	0
80593	0
80594	0
80595	0
80596	0
80642	0
80643	0
80644	0
80645	0
80646	0
80647	0
80648	0
80649	0
80650	0
80651	0
80652	0
80653	1
80654	0
80655	0
80656	0
80657	0
80658	0
80659	0
80660	0
80667	0
80668	0
80669	0
80670	0
80671	0
80672	0
80673	0
80674	0
80675	0
80676	0
80677	0
80723	0
80724	0
80725	0
80726	0
80727	0
80728	0
80729	0
80730	0
80731	0
80732	0
80733	0
80734	1
80735	0
80736	0
80737	0
80738	0
80739	0
80740	0
80741	0
80742	0
80749	0
80750	0
80751	0
80752	0
80753	0
80754	0
80755	0
80756	0
80757	0
80758	0
80803	0
80804	0
80805	0
80806	0
80807	0
80808	0
80809	0
80810	0
80811	0
80812	0
80813	0
80814	1
80815	1
80816	0
80817	0
80818	0
80819	0
80820	0
80821	0
80822	0
80823	0
80829	0
80830	0
80831	0
80832	0
80833	0
80834	0
80835	0
80836	1
80837	0
80838	0
80839	0
80885	0
80886	0
80887	0
80888	0
80889	0
80890	1
80891	0
80892	0
80893	0
80894	1
80895	1
80896	1
80897	0
80898	0
80899	0
80900	1
80901	0
80902	0
80903	0
80904	0
80911	0
80912	0
80913	0
80914	0
80915	0
80916	0
80917	1
80918	1
80919	0
80920	0
80966	0
80967	0
80968	0
80969	0
80970	0
80971	1
80972	0
80973	0
80974	0
80975	1
80976	1
80977	1
80978	1
80979	0
80980	0
80981	1
80982	0
80983	0
80984	0
80985	0
80986	0
80992	0
80993	0
80994	0
80995	0
80996	0
80997	0
80998	0
80999	1
81000	1
81001	0
81046	0
81047	0
81048	0
81049	0
81050	0
81051	1
81052	1
81053	0
81054	0
81055	1
81056	1
81057	1
81058	1
81059	1
81060	1
81061	1
81062	1
81063	0
81064	0
81065	0
81066	0
81072	0
81073	0
81074	0
81075	0
81076	0
81077	0
81078	0
81079	1
81080	1
81081	0
81127	0
81128	0
81129	0
81130	0
81131	0
81132	1
81133	1
81134	1
81135	0
81136	1
81137	1
81138	1
81139	1
81140	1
81141	1
81142	1
81143	1
81144	1
81145	0
81146	0
81148	0
81154	0
81155	0
81156	0
81157	1
81158	1
81159	0
81160	1
81161	1
81162	0
81208	0
81209	0
81210	0
81211	0
81212	0
81213	1
81214	1
81215	1
81216	0
81217	1
81218	1
81219	1
81220	1
81221	1
81222	1
81223	1
81224	1
81225	1
81226	0
81227	0
81235	0
81236	0
81237	0
81238	0
81239	1
81240	1
81241	0
81242	1
81243	1
81244	0
81288	0
81289	0
81290	0
81291	0
81292	0
81293	1
81294	1
81295	1
81296	1
81297	1
81298	1
81299	1
81300	1
81301	1
81302	1
81303	1
81304	1
81305	1
81306	1
81307	0
81308	0
81315	0
81316	0
81317	0
81318	0
81319	1
81320	1
81321	1
81322	1
81323	1
81324	0
81369	0
81370	0
81371	0
81372	0
81373	0
81374	0
81375	1
81376	1
81377	1
81378	1
81379	1
81380	1
81381	1
81382	1
81383	1
81384	1
81385	1
81386	1
81387	1
81388	1
81389	1
81397	0
81398	0
81399	0
81400	0
81401	1
81402	1
81403	1
81404	1
81405	0
81450	0
81451	0
81452	0
81453	0
81454	0
81455	0
81456	1
81457	1
81458	1
81459	1
81460	1
81461	1
81462	1
81463	1
81464	1
81465	1
81466	1
81467	1
81468	1
81469	1
81470	1
81478	0
81479	0
81480	0
81481	0
81482	1
81483	1
81484	1
81485	1
81486	0
81530	0
81531	0
81532	0
81533	0
81534	0
81535	0
81536	1
81537	1
81538	1
81539	1
81540	1
81541	1
81542	1
81543	1
81544	1
81545	1
81546	1
81547	1
81548	1
81549	1
81550	1
81551	1
81559	0
81560	0
81561	0
81562	1
81563	1
81564	1
81565	1
81566	1
81612	0
81613	0
81614	0
81615	0
81616	0
81617	1
81618	1
81619	1
81620	1
81621	1
81622	1
81623	1
81624	1
81625	1
81626	1
81627	1
81628	1
81629	1
81630	1
81631	1
81632	1
81641	0
81642	0
81643	0
81644	1
81645	1
81646	1
81647	1
81693	0
81694	0
81695	0
81696	0
81697	0
81698	1
81699	1
81700	1
81701	1
81702	1
81703	1
81704	1
81705	1
81706	1
81707	1
81708	1
81709	1
81710	1
81711	1
81712	1
81713	1
81722	0
81723	0
81724	0
81725	1
81726	1
81727	1
81728	1
81774	0
81775	0
81776	0
81777	0
81778	1
81779	1
81780	1
81781	1
81782	1
81783	1
81784	1
81785	1
81786	1
81787	1
81788	1
81789	1
81790	1
81791	1
81792	1
81803	0
81804	0
81805	1
81806	1
81807	1
81808	1
81809	1
81855	0
81856	0
81857	0
81858	0
81859	1
81860	1
81861	1
81862	1
81863	1
81864	1
81865	1
81866	1
81867	1
81868	1
81869	1
81870	1
81871	1
81872	1
81873	1
81885	0
81886	0
81887	1
81888	1
81889	1
81890	1
81891	0
81937	0
81938	0
81939	0
81940	1
81941	1
81942	1
81943	1
81944	1
81945	1
81946	1
81947	1
81948	1
81949	1
81950	1
81951	1
81952	1
81953	1
81954	1
81967	0
81968	1
81969	1
81970	1
81971	1
81972	0
82017	0
82018	0
82019	0
82020	1
82021	1
82022	1
82023	1
82024	1
82025	1
82026	1
82027	1
82028	1
82029	1
82030	1
82031	1
82032	1
82033	1
82047	0
82048	1
82049	1
82050	1
82051	1
82099	0
82100	0
82101	0
82102	1
82103	1
82104	1
82105	1
82106	1
82107	1
82108	1
82109	1
82110	1
82111	1
82112	1
82113	1
82114	1
82115	1
82129	0
82130	1
82131	1
82132	1
82180	0
82181	0
82182	0
82183	0
82184	1
82185	1
82186	1
82187	1
82188	1
82189	1
82190	1
82192	1
82193	1
82194	1
82195	1
82196	1
82210	0
82211	1
82212	1
82261	0
82262	0
82263	0
82264	0
82265	1
82266	1
82267	1
82268	1
82269	1
82270	1
82272	1
82273	1
82274	1
82275	1
82276	1
82277	1
82292	1
82342	0
82343	0
82344	0
82345	0
82346	0
82347	1
82348	1
82349	1
82350	1
82351	1
82352	1
82353	1
82354	1
82355	1
82356	1
82357	1
82358	1
82359	1
82424	0
82425	0
82426	0
82427	0
82428	1
82429	1
82430	1
82431	1
82432	1
82433	1
82435	1
82436	1
82437	1
82438	1
82439	1
82440	1
82441	1
82504	0
82505	0
82506	0
82507	0
82508	1
82509	1
82510	1
82511	1
82512	1
82513	1
82514	1
82516	1
82517	1
82520	1
82586	0
82587	0
82588	0
82589	0
82590	1
82591	1
82592	1
82593	1
82594	1
82595	1
82597	1
82598	1
82667	0
82668	0
82669	0
82670	0
82671	1
82672	1
82673	1
82674	1
82675	1
82676	1
82677	1
82679	1
82680	1
82748	0
82749	0
82750	0
82751	1
82752	1
82753	1
82754	1
82755	1
82756	1
82757	1
82759	1
82760	1
82761	1
82762	1
82829	0
82830	0
82831	0
82832	1
82833	1
82834	1
82835	1
82836	1
82837	1
82838	1
82839	1
82841	1
82842	1
82843	1
82911	0
82912	0
82913	0
82914	1
82915	1
82916	1
82917	1
82918	1
82919	1
82920	1
82921	1
82923	1
82924	1
82925	1
82991	0
82992	0
82993	0
82994	0
82995	1
82996	1
82997	1
82998	1
82999	1
83000	1
83001	1
83002	1
83004	1
83005	1
83006	1
83073	0
83074	0
83075	0
83076	0
83077	1
83078	1
83079	1
83080	1
83081	1
83082	1
83083	1
83084	1
83086	1
83087	1
83088	1
83154	0
83155	0
83156	0
83157	0
83158	0
83159	1
83160	1
83161	1
83162	1
83163	1
83166	1
83167	1
83168	1
83169	1
83235	0
83236	0
83237	0
83238	0
83239	1
83240	1
83241	1
83242	1
83243	1
83244	1
83245	1
83246	1
83248	1
83249	1
83250	1
83316	0
83317	0
83318	0
83319	0
83320	1
83321	1
83322	1
83323	1
83324	1
83325	1
83326	1
83327	1
83328	1
83330	1
83331	1
83398	0
83399	0
83400	0
83401	1
83402	1
83403	1
83404	1
83405	1
83406	1
83407	1
83408	1
83409	1
83410	1
83412	1
83413	1
83479	0
83480	0
83481	0
83482	1
83483	1
83484	1
83485	1
83486	1
83487	1
83488	1
83489	1
83490	1
83491	1
83493	1
83560	0
83561	0
83562	0
83563	0
83564	1
83565	1
83566	1
83567	1
83568	1
83569	1
83570	1
83571	1
83572	1
83573	1
83574	1
83575	1
83642	0
83643	0
83644	0
83645	0
83646	1
83647	1
83648	1
83649	1
83650	1
83651	1
83652	1
83653	1
83654	1
83656	1
83722	0
83723	0
83724	0
83725	0
83726	1
83727	1
83728	1
83729	1
83730	1
83731	1
83732	1
83733	1
83735	1
83736	1
83737	1
83804	0
83805	0
83806	0
83807	0
83808	1
83809	1
83810	1
83811	1
83812	1
83813	1
83814	1
83815	1
83816	1
83885	0
83886	0
83887	0
83888	0
83889	0
83890	1
83891	1
83892	1
83893	1
83894	1
83895	1
83896	1
83897	1
83900	1
83966	0
83967	0
83968	0
83969	0
83970	1
83971	1
83972	1
83973	1
83974	1
83975	1
83976	1
83977	1
84048	0
84049	0
84050	0
84051	1
84052	1
84053	1
84054	1
84055	1
84056	1
84058	1
84059	1
84130	0
84131	0
84132	0
84133	1
84134	1
84135	1
84136	1
84137	1
84138	1
84139	1
84140	1
84210	0
84211	0
84212	0
84213	0
84214	1
84215	1
84216	1
84217	1
84218	1
84219	1
84292	0
84293	0
84294	0
84295	0
84296	1
84297	1
84298	1
84299	1
84300	1
84301	1
84302	1
84373	0
84374	0
84375	0
84376	0
84377	0
84378	1
84379	1
84380	1
84381	1
84382	1
84383	1
84454	0
84455	0
84456	0
84457	0
84458	0
84459	1
84460	1
84461	1
84462	1
84463	1
84464	1
84535	0
84536	0
84537	0
84538	0
84539	0
84540	1
84541	1
84542	1
84543	1
84544	1
84545	1
84546	1
84617	0
84618	0
84619	0
84620	0
84621	1
84622	1
84623	1
84624	1
84625	1
84626	1
84627	1
84697	0
84698	0
84699	0
84700	0
84701	1
84702	1
84703	1
84704	1
84705	1
84706	1
84707	1
84779	0
84780	0
84781	0
84782	0
84783	1
84784	1
84785	1
84786	1
84787	1
84788	1
84860	0
84861	0
84862	0
84863	0
84864	1
84865	1
84866	1
84867	1
84868	1
84869	1
84870	1
84940	0
84941	0
84942	0
84943	0
84944	1
84945	1
84946	1
84947	1
84948	1
84949	1
84950	1
85022	0
85023	0
85024	0
85025	0
85026	1
85027	1
85028	1
85029	1
85030	1
85031	1
85103	0
85104	0
85105	0
85106	0
85107	1
85108	1
85109	1
85110	1
85111	1
85112	1
85113	1
85183	0
85184	0
85185	0
85186	0
85187	1
85188	1
85189	1
85190	1
85191	1
85192	1
85193	1
85194	1
85265	0
85266	0
85267	0
85268	0
85269	1
85270	1
85271	1
85272	1
85273	1
85274	1
85275	1
85346	0
85347	0
85348	0
85349	0
85350	1
85351	1
85352	1
85353	1
85354	1
85355	1
85356	1
85357	1
85426	0
85427	0
85428	0
85429	0
85430	1
85431	1
85432	1
85433	1
85434	1
85435	1
85436	1
85437	1
85508	0
85509	0
85510	0
85511	0
85512	1
85513	1
85514	1
85515	1
85516	1
85517	1
85518	1
85519	1
85589	0
85590	0
85591	0
85592	0
85593	1
85594	1
85595	1
85596	1
85597	1
85598	1
85599	1
85600	1
85670	0
85671	0
85672	0
85673	1
85674	1
85675	1
85676	1
85677	1
85678	1
85679	1
85680	1
85681	1
85751	0
85752	0
85753	0
85754	0
85755	1
85756	1
85757	1
85758	1
85759	1
85760	1
85761	1
85762	1
85833	0
85834	0
85835	0
85836	1
85837	1
85838	1
85839	1
85840	1
85841	1
85842	1
85843	1
85844	1
85913	0
85914	0
85915	0
85916	1
85917	1
85918	1
85919	1
85920	1
85921	1
85922	1
85923	1
85924	1
85995	0
85996	0
85997	0
85998	1
85999	1
86000	1
86001	1
86002	1
86003	1
86004	1
86005	1
86076	0
86077	0
86078	0
86079	1
86080	1
86081	1
86082	1
86083	1
86084	1
86085	1
86086	1
86087	1
86157	0
86158	0
86159	0
86160	1
86161	1
86162	1
86163	1
86164	1
86165	1
86166	1
86167	1
86238	0
86239	0
86240	0
86241	0
86242	1
86243	1
86244	1
86245	1
86246	1
86247	1
86248	1
86320	0
86321	0
86322	0
86323	0
86324	1
86325	1
86326	1
86327	1
86328	1
86329	1
86330	1
86400	0
86401	0
86402	0
86403	0
86404	0
86405	1
86406	1
86407	1
86408	1
86409	1
86410	1
86482	0
86483	0
86484	0
86485	0
86486	0
86487	1
86488	1
86489	1
86490	1
86491	1
86492	1
86563	0
86564	0
86565	0
86566	0
86567	0
86568	1
86569	1
86570	1
86571	1
86572	1
86573	1
86574	1
86644	0
86645	0
86646	0
86647	0
86648	1
86649	1
86651	1
86652	1
86653	1
86654	1
86658	0
86726	0
86727	0
86728	0
86729	0
86730	1
86731	1
86733	1
86734	1
86735	1
86736	1
86739	0
86740	0
86808	0
86809	0
86810	0
86811	1
86812	1
86813	1
86814	1
86815	1
86816	1
86817	1
86818	1
86819	1
86820	0
86821	0
86822	0
86889	0
86890	0
86891	0
86892	1
86893	1
86895	1
86896	1
86897	1
86898	1
86900	1
86901	0
86902	0
86970	0
86971	0
86972	0
86973	1
86974	1
86975	1
86976	1
86977	1
86978	1
86981	1
86984	0
87052	0
87053	0
87054	0
87055	0
87056	1
87058	1
87059	1
87063	1
87132	0
87133	0
87134	0
87135	0
87136	0
87139	1
87140	1
87214	0
87215	0
87216	0
87217	0
87218	0
87220	1
87221	1
87295	0
87296	0
87297	0
87298	0
87299	0
87302	1
87303	1
87376	0
87377	0
87378	0
87379	0
87380	0
87457	0
87458	0
87459	0
87460	0
87461	0
87539	0
87540	0
87541	0
87542	0
87620	0
87621	0
87622	0
87623	0
87702	0
87703	0
87704	0
87784	0
87785	0
87865	0
87947	0
88836	0
88917	0
88918	0
88998	0
88999	0
89000	0
89067	0
89078	0
89079	0
89080	0
89081	0
89148	0
89149	0
89159	0
89160	0
89161	0
89162	0
89163	0
89229	0
89230	0
89231	0
89232	0
89240	0
89241	0
89242	0
89243	0
89244	0
89309	0
89310	0
89311	0
89312	0
89313	0
89320	0
89321	0
89322	0
89323	0
89324	0
89390	0
89391	0
89392	0
89393	0
89394	0
89395	0
89402	0
89403	0
89404	0
89405	0
89406	0
89471	0
89472	0
89473	0
89474	0
89475	0
89476	0
89477	0
89483	0
89484	0
89485	0
89486	0
89487	0
89488	0
89552	0
89553	0
89554	0
89555	0
89556	0
89557	0
89558	0
89564	0
89565	0
89566	0
89567	0
89568	0
89634	0
89635	0
89636	0
89637	0
89638	0
89639	0
89640	0
89645	0
89646	0
89647	0
89648	0
89649	0
89716	0
89717	0
89718	0
89719	0
89720	0
89721	0
89722	0
89727	0
89728	0
89729	0
89730	0
89731	0
89797	0
89798	0
89799	0
89800	0
89801	0
89802	0
89803	0
89807	0
89808	0
89809	0
89810	1
89811	0
89812	0
89878	0
89879	0
89880	0
89881	0
89882	0
89883	0
89884	0
89885	0
89889	0
89890	0
89891	0
89892	1
89893	1
89896	1
89960	0
89961	0
89962	0
89963	0
89964	0
89965	0
89966	0
89967	0
89970	0
89971	0
89972	0
89973	1
89974	1
89975	1
89976	1
90041	1
90042	0
90043	0
90044	0
90045	0
90046	0
90047	0
90048	0
90051	0
90052	0
90053	0
90054	1
90055	1
90056	1
90058	1
90123	1
90124	0
90125	0
90126	0
90127	0
90128	0
90129	0
90130	0
90132	0
90133	0
90134	0
90135	1
90136	1
90137	1
90138	1
90205	1
90206	1
90207	0
90208	0
90209	0
90210	0
90211	0
90214	0
90215	0
90216	0
90217	1
90218	1
90219	1
90220	1
90286	1
90287	1
90288	0
90289	0
90290	0
90291	0
90292	0
90294	0
90295	0
90296	0
90297	1
90298	1
90299	1
90300	1
90367	1
90368	1
90369	0
90370	0
90371	0
90372	0
90373	0
90376	0
90377	0
90378	0
90379	1
90380	1
90381	1
90382	1
90449	1
90450	1
90451	0
90452	0
90453	0
90454	0
90455	0
90457	0
90458	0
90459	0
90460	1
90461	1
90462	1
90463	1
90530	1
90531	0
90532	0
90533	0
90534	0
90535	0
90538	0
90539	0
90540	0
90541	1
90542	1
90543	1
90611	1
90612	1
90613	0
90614	1
90615	0
90616	0
90617	0
90619	0
90620	0
90621	0
90622	0
90623	1
90624	1
90625	1
90693	1
90694	1
90695	1
90696	0
90697	0
90698	0
90701	0
90702	0
90703	0
90704	1
90705	1
90706	1
90774	1
90775	1
90776	1
90777	0
90778	0
90779	0
90781	0
90782	0
90783	0
90784	0
90785	1
90786	1
90787	1
90855	1
90856	1
90857	1
90858	0
90859	0
90860	0
90861	0
90863	0
90864	0
90865	0
90866	1
90867	1
90868	1
90937	1
90938	1
90939	1
90940	0
90941	0
90942	0
90944	0
90945	0
90946	0
90947	0
90948	1
90949	1
90950	1
91017	1
91018	1
91019	1
91020	0
91021	0
91022	0
91023	0
91025	0
91026	0
91027	0
91028	1
91029	1
91030	1
91099	1
91100	1
91101	1
91102	0
91103	0
91104	0
91107	0
91108	0
91109	0
91110	1
91111	1
91180	1
91181	1
91182	1
91183	0
91184	0
91185	0
91186	0
91188	0
91189	0
91190	0
91191	0
91192	1
91193	1
91261	1
91262	1
91263	1
91264	0
91265	0
91266	0
91269	0
91270	0
91271	0
91272	1
91273	1
91342	1
91343	1
91344	1
91345	1
91346	0
91347	0
91348	0
91350	0
91351	0
91352	0
91353	0
91354	1
91355	1
91424	1
91425	1
91426	1
91427	0
91428	0
91429	0
91430	0
91432	0
91433	0
91434	0
91435	0
91436	0
91505	1
91506	1
91507	1
91508	0
91509	0
91510	0
91512	0
91513	0
91514	0
91515	0
91516	0
91587	1
91588	1
91589	0
91590	0
91591	0
91592	0
91594	0
91595	0
91596	0
91597	0
91598	0
91668	1
91669	1
91670	1
91671	0
91672	0
91673	0
91676	0
91677	0
91678	0
91679	0
91680	0
91749	1
91750	1
91751	0
91752	0
91753	0
91754	0
91756	0
91757	0
91758	0
91759	0
91760	0
91761	0
91830	1
91831	1
91832	1
91833	0
91834	0
91835	0
91836	0
91837	0
91838	0
91839	0
91840	0
91841	0
91842	0
91912	1
91913	1
91914	1
91915	0
91916	0
91917	0
91918	0
91919	0
91920	0
91921	0
91922	0
91923	1
91924	1
91992	1
91993	1
91994	1
91995	0
91996	0
91997	0
91998	0
91999	0
92000	0
92001	0
92002	0
92003	1
92004	1
92073	1
92074	1
92075	1
92076	1
92077	0
92078	0
92079	0
92080	0
92081	0
92082	0
92083	0
92084	0
92085	1
92086	1
92155	1
92156	1
92157	1
92158	0
92159	0
92160	0
92161	0
92162	0
92163	0
92164	0
92165	0
92166	0
92167	1
92235	1
92236	1
92237	1
92238	1
92239	0
92240	0
92241	0
92242	0
92243	0
92244	0
92245	0
92246	1
92247	1
92248	1
92317	1
92318	1
92319	1
92320	1
92321	0
92322	0
92323	0
92324	0
92325	0
92326	0
92327	1
92328	1
92329	1
92399	1
92400	1
92401	1
92402	0
92403	0
92404	0
92405	0
92406	0
92407	0
92408	1
92409	1
92410	1
92479	1
92481	1
92482	1
92483	0
92484	0
92485	0
92486	0
92487	0
92488	0
92489	1
92490	1
92563	1
92564	0
92565	0
92566	0
92567	0
92568	0
92569	0
92570	1
92571	1
92572	1
92645	1
92646	0
92647	0
92648	0
92649	0
92650	0
92651	0
92652	1
92653	1
92726	1
92727	0
92728	0
92729	0
92730	0
92731	0
92732	0
92733	1
92734	1
92808	1
92809	1
92810	0
92811	0
92812	0
92813	1
92814	1
92815	1
92816	1
92889	1
92890	1
92891	1
92892	0
92893	1
92894	1
92895	1
92896	1
92897	1
92970	1
92971	1
92972	1
92973	1
92974	1
92975	1
92976	1
92977	1
92978	1
93043	1
93044	1
93045	1
93052	1
93053	1
93054	1
93055	1
93056	1
93057	1
93058	1
93059	1
93060	1
93124	1
93125	1
93126	1
93127	1
93128	1
93133	1
93134	1
93135	1
93136	1
93137	1
93138	1
93139	1
93140	1
93141	1
93204	1
93205	1
93206	1
93207	1
93208	1
93214	1
93215	1
93216	1
93217	1
93218	1
93219	1
93220	1
93221	1
93222	1
93223	1
93285	1
93286	1
93287	1
93288	1
93289	1
93290	1
93294	1
93295	1
93296	1
93297	1
93298	1
93299	1
93300	1
93301	1
93302	1
93303	1
93304	1
93366	1
93367	1
93368	1
93369	1
93370	1
93371	1
93372	1
93376	1
93377	1
93378	1
93379	1
93380	1
93381	1
93382	1
93383	1
93384	1
93385	1
93446	1
93447	1
93448	1
93449	1
93450	1
93451	1
93452	1
93453	1
93454	1
93457	1
93458	1
93459	1
93460	1
93461	1
93462	1
93463	1
93464	1
93465	1
93467	1
93527	1
93528	1
93529	1
93530	1
93531	1
93532	1
93533	1
93534	1
93535	1
93536	1
93539	1
93540	1
93541	1
93542	1
93543	1
93544	1
93545	1
93546	1
93547	1
93549	1
93608	1
93609	1
93610	1
93611	1
93612	1
93613	1
93614	1
93615	1
93616	1
93617	1
93618	1
93621	1
93622	1
93623	1
93624	1
93625	1
93626	1
93627	1
93628	1
93629	1
93630	1
93689	1
93690	1
93691	1
93692	1
93693	1
93694	1
93695	1
93696	1
93697	1
93698	1
93699	1
93703	1
93704	1
93705	1
93706	1
93707	1
93708	1
93709	1
93710	1
93711	1
93714	1
93771	1
93772	1
93773	1
93774	1
93775	1
93776	1
93777	1
93778	1
93779	1
93780	1
93781	1
93784	1
93785	1
93786	1
93787	1
93788	1
93789	1
93790	1
93791	1
93792	1
93793	1
93796	1
93855	1
93856	1
93857	1
93858	1
93859	1
93860	1
93861	1
93862	1
93863	1
93864	1
93865	1
93866	1
93867	1
93868	1
93869	1
93870	1
93871	1
93872	1
93873	1
93874	1
93877	1
93935	1
93936	1
93937	1
93938	1
93939	1
93940	1
93942	1
93943	1
93944	1
93945	1
93946	1
93947	1
93948	1
93949	1
93950	1
93951	1
93952	1
93953	1
93954	1
93955	1
94018	1
94019	1
94020	1
94021	1
94025	1
94026	1
94027	1
94028	1
94029	1
94030	1
94031	1
94032	1
94033	1
94034	1
94035	1
94036	1
94100	1
94101	1
94102	1
94103	1
94107	1
94108	1
94109	1
94110	1
94111	1
94112	1
94113	1
94114	1
94115	1
94116	1
94117	1
94118	1
94181	1
94183	1
94187	1
94188	1
94189	1
94190	1
94191	1
94192	1
94193	1
94194	1
94195	1
94196	1
94197	1
94198	1
94199	1
94264	1
94269	1
94270	1
94271	1
94272	1
94273	1
94274	1
94275	1
94276	1
94277	1
94278	1
94279	1
94280	1
94351	1
94352	1
94353	1
94354	1
94355	1
94356	1
94357	1
94358	1
94359	1
94360	1
94361	1
94362	1
94431	1
94432	1
94433	1
94434	1
94435	1
94436	1
94437	1
94438	1
94439	1
94440	1
94441	1
94442	1
94513	1
94514	1
94515	1
94516	1
94517	1
94518	1
94519	1
94520	1
94521	1
94522	1
94523	1
94524	1
94595	1
94596	1
94597	1
94598	1
94599	1
94600	1
94601	1
94602	1
94603	1
94604	1
94605	1
94676	1
94677	1
94678	1
94679	1
94680	1
94681	1
94682	1
94683	1
94684	1
94685	1
94686	1
94758	1
94759	1
94760	1
94761	1
94762	1
94763	1
94764	1
94765	1
94766	1
94767	1
94839	1
94840	1
94841	1
94842	1
94843	1
94844	1
94845	1
94846	1
94847	1
94848	1
94849	1
94919	1
94920	1
94921	1
94922	1
94923	1
94924	1
94925	1
94926	1
94927	1
94928	1
94929	1
95001	1
95002	1
95003	1
95004	1
95005	1
95006	1
95007	1
95008	1
95009	1
95010	1
95011	1
95083	1
95084	1
95085	1
95086	1
95087	1
95088	1
95089	1
95090	1
95091	1
95092	1
95164	1
95165	1
95166	1
95167	1
95168	1
95169	1
95170	1
95171	1
95172	1
95173	1
95247	1
95248	1
95249	1
95250	1
95251	1
95252	1
95253	1
95254	1
95329	1
95330	1
95331	1
95332	1
95333	1
95335	1
95336	1
95410	1
95411	1
95412	1
95413	1
95414	1
95415	1
95416	1
95417	1
95492	1
95493	1
95495	1
95496	1
95497	1
95498	1
95574	1
95575	1
95578	1
95579	1
95580	1
95655	1
95659	1
95660	1
95661	1
95736	1
95741	1
95742	1
95818	1
95822	1
95823	1
95824	1
95898	1
95902	1
95903	1
95904	1
95984	1
95985	1
96066	1
96146	1
