HID	PA
45090	1
45091	0
45092	0
45093	0
45094	1
45095	0
45096	1
45097	1
45098	1
45099	1
45100	1
45101	1
45102	1
45163	0
45164	0
45165	0
45166	0
45167	0
45168	0
45169	0
45170	0
45171	0
45172	0
45173	0
45174	0
45175	0
45176	0
45177	1
45178	1
45179	1
45180	1
45181	1
45182	1
45183	1
45184	1
45244	0
45245	0
45246	0
45247	0
45248	0
45249	0
45250	0
45251	0
45252	0
45253	0
45254	0
45255	0
45256	0
45257	0
45258	0
45259	0
45260	1
45261	1
45262	1
45263	1
45264	1
45265	1
45325	0
45326	0
45327	0
45328	0
45329	0
45330	0
45331	0
45332	0
45333	0
45334	0
45335	0
45336	0
45337	0
45338	0
45339	0
45340	1
45341	0
45342	1
45343	1
45344	1
45345	1
45346	1
45407	0
45408	0
45409	0
45410	0
45411	0
45412	0
45413	0
45414	0
45415	0
45416	0
45417	0
45418	0
45419	0
45420	0
45421	0
45422	0
45423	1
45424	1
45425	1
45426	1
45427	1
45488	0
45489	0
45490	0
45491	0
45492	0
45493	0
45494	0
45495	0
45496	0
45497	0
45498	0
45499	0
45500	0
45501	0
45502	0
45503	0
45504	0
45505	1
45506	1
45507	1
45508	1
45509	1
45569	0
45570	0
45571	0
45572	0
45573	0
45574	0
45575	0
45576	0
45577	0
45578	0
45579	0
45580	0
45581	0
45582	0
45583	0
45584	0
45585	0
45586	1
45587	1
45588	1
45589	1
45651	0
45652	0
45653	0
45654	0
45655	0
45656	0
45657	0
45658	0
45659	0
45660	0
45661	0
45662	0
45663	0
45664	0
45665	0
45666	0
45667	1
45668	1
45669	1
45670	1
45671	1
45733	0
45734	0
45735	0
45736	0
45737	0
45738	0
45739	0
45740	0
45741	0
45742	0
45743	0
45744	0
45745	0
45746	0
45747	0
45748	0
45749	0
45750	1
45751	1
45752	1
45753	1
45814	0
45815	0
45816	0
45817	0
45818	0
45819	0
45820	0
45821	0
45822	0
45823	0
45824	0
45825	0
45826	0
45827	0
45828	0
45829	0
45830	0
45831	1
45832	1
45833	1
45896	0
45897	0
45898	0
45899	0
45900	0
45901	0
45902	0
45903	0
45904	0
45905	0
45906	0
45907	0
45908	0
45909	0
45910	0
45911	0
45912	1
45913	1
45914	1
45915	1
45978	0
45979	0
45980	0
45981	0
45982	0
45983	0
45984	0
45985	0
45986	0
45987	0
45988	0
45989	0
45990	0
45991	0
45992	0
45993	0
45994	1
45995	1
45996	1
46059	0
46060	0
46061	0
46062	0
46063	0
46064	0
46065	0
46066	0
46067	0
46068	0
46069	0
46070	0
46071	0
46072	0
46073	0
46074	0
46075	1
46076	1
46141	0
46142	0
46143	0
46144	0
46145	0
46146	0
46147	0
46148	0
46149	0
46150	0
46151	0
46152	0
46153	0
46154	0
46155	0
46156	1
46157	1
46158	1
46161	1
46223	0
46224	0
46225	0
46226	0
46227	0
46228	0
46229	0
46230	0
46231	0
46232	0
46233	0
46234	0
46235	0
46236	0
46237	0
46238	1
46239	1
46242	1
46243	1
46304	0
46305	0
46306	0
46307	0
46308	0
46309	0
46310	0
46311	0
46312	0
46313	0
46314	0
46315	0
46316	0
46317	0
46318	0
46319	1
46320	1
46322	1
46323	1
46324	1
46386	0
46387	0
46388	0
46389	0
46390	0
46391	0
46392	0
46393	0
46394	0
46395	0
46396	0
46397	0
46398	0
46399	0
46400	1
46401	1
46402	1
46403	1
46404	1
46405	1
46406	1
46468	0
46469	0
46470	0
46471	0
46472	0
46473	0
46474	0
46475	0
46476	0
46477	0
46478	0
46479	0
46480	0
46481	0
46482	1
46483	1
46484	1
46485	1
46486	1
46487	1
46549	0
46550	0
46551	0
46552	0
46553	0
46554	0
46555	0
46556	0
46557	0
46558	0
46559	0
46560	0
46561	0
46562	0
46563	1
46564	1
46565	1
46566	1
46567	1
46568	1
46631	0
46632	0
46633	0
46634	0
46635	0
46636	0
46637	0
46638	0
46639	0
46640	0
46641	0
46642	0
46643	0
46644	1
46645	1
46646	1
46647	1
46648	1
46649	1
46713	0
46714	0
46715	0
46716	0
46717	0
46718	0
46719	0
46720	0
46721	0
46722	0
46723	0
46724	0
46725	0
46726	1
46727	1
46728	1
46729	1
46730	1
46731	1
46794	0
46795	0
46796	0
46797	0
46798	0
46799	0
46800	0
46801	0
46802	0
46803	0
46804	0
46805	0
46806	0
46807	1
46808	1
46809	1
46810	1
46811	1
46875	0
46876	0
46877	0
46878	0
46879	0
46880	0
46881	0
46882	0
46883	0
46884	0
46885	0
46886	0
46887	0
46888	1
46889	1
46890	1
46891	1
46892	1
46893	1
46956	0
46957	0
46958	0
46959	0
46960	0
46961	0
46963	0
46964	0
46965	0
46966	0
46967	0
46968	0
46969	1
46970	1
46971	1
46972	1
46973	1
46974	1
47036	0
47037	0
47038	0
47039	0
47040	0
47041	0
47042	0
47043	0
47044	0
47045	0
47046	0
47047	0
47048	0
47049	1
47050	1
47051	1
47052	1
47053	1
47054	1
47055	1
47117	0
47118	0
47119	0
47120	0
47121	0
47122	0
47123	0
47124	0
47125	0
47126	0
47127	0
47128	0
47129	0
47130	0
47131	1
47132	1
47133	1
47134	1
47135	1
47136	1
47198	0
47199	0
47200	0
47201	0
47202	0
47203	0
47204	0
47205	0
47206	0
47207	0
47208	0
47209	0
47210	0
47211	0
47212	0
47213	1
47214	1
47215	1
47216	1
47217	1
47218	1
47278	0
47279	0
47280	0
47281	0
47282	0
47283	0
47284	0
47285	0
47286	0
47287	0
47288	0
47289	0
47290	0
47291	0
47292	0
47293	1
47294	1
47295	1
47296	1
47297	1
47298	1
47299	1
47359	0
47360	0
47361	0
47362	0
47363	0
47364	0
47365	0
47366	0
47367	0
47368	0
47369	0
47370	0
47371	0
47372	0
47373	0
47374	1
47375	1
47376	1
47377	1
47378	1
47379	1
47380	1
47440	0
47441	0
47442	0
47443	0
47444	0
47445	0
47446	0
47447	0
47448	0
47449	0
47450	0
47451	0
47452	0
47453	0
47454	0
47455	0
47456	1
47457	1
47458	1
47459	1
47460	1
47461	1
47520	0
47521	0
47522	0
47523	0
47524	0
47525	0
47526	0
47527	0
47528	0
47529	0
47530	0
47531	0
47532	0
47533	0
47534	0
47535	0
47536	1
47537	1
47538	1
47539	1
47540	1
47541	1
47542	1
47602	0
47603	0
47604	0
47605	0
47606	0
47607	0
47608	0
47609	0
47610	0
47611	0
47612	0
47613	0
47614	0
47615	0
47616	0
47617	0
47618	1
47619	1
47620	1
47621	1
47622	1
47623	1
47624	1
47683	0
47684	0
47685	0
47686	0
47687	0
47688	0
47689	0
47690	0
47691	0
47692	0
47693	0
47694	0
47695	0
47696	0
